ISO3,Country,Region,Service Type,Year,Coverage,Service level
TZA,United Republic of Tanzania,Kaskazini Pemba,Drinking water,2017,2.30721,Surface water
TZA,United Republic of Tanzania,Kaskazini Pemba,Sanitation,2017,35.5493,Open defecation
TZA,United Republic of Tanzania,Kaskazini Pemba,Drinking water,2017,0,Limited service
TZA,United Republic of Tanzania,Kaskazini Pemba,Sanitation,2017,7.06991,Unimproved
TZA,United Republic of Tanzania,Kaskazini Pemba,Drinking water,2017,94.00438,At least basic
TZA,United Republic of Tanzania,Kaskazini Pemba,Sanitation,2017,48.1461,At least basic
TZA,United Republic of Tanzania,Kaskazini Pemba,Sanitation,2017,9.23468,Limited service
TZA,United Republic of Tanzania,Kaskazini Unguja,Sanitation,2017,18.97374,Unimproved
TZA,United Republic of Tanzania,Kaskazini Unguja,Sanitation,2017,5.94736,Limited service
TZA,United Republic of Tanzania,Kaskazini Unguja,Sanitation,2017,1.23992,Open defecation
TZA,United Republic of Tanzania,Kaskazini Unguja,Drinking water,2017,96.0034,At least basic
TZA,United Republic of Tanzania,Kaskazini Unguja,Drinking water,2017,2.05678,Limited service
TZA,United Republic of Tanzania,Kaskazini Unguja,Drinking water,2017,1.93982,Unimproved
TZA,United Republic of Tanzania,Kaskazini Unguja,Sanitation,2017,73.83897,At least basic
TZA,United Republic of Tanzania,Kaskazini Unguja,Drinking water,2017,0,Surface water
TZA,United Republic of Tanzania,Katavi,Drinking water,2017,11.92231,Surface water
TZA,United Republic of Tanzania,Katavi,Sanitation,2017,6.87759,Open defecation
TZA,United Republic of Tanzania,Katavi,Sanitation,2017,25.73341,At least basic
TZA,United Republic of Tanzania,Katavi,Drinking water,2017,8.87718,Limited service
TZA,United Republic of Tanzania,Katavi,Sanitation,2017,38.16054,Unimproved
TZA,United Republic of Tanzania,Katavi,Drinking water,2017,45.84147,Unimproved
TZA,United Republic of Tanzania,Katavi,Drinking water,2017,33.35904,At least basic
TZA,United Republic of Tanzania,Katavi,Sanitation,2017,29.22847,Limited service
TZA,United Republic of Tanzania,Kigoma,Sanitation,2017,17.49807,Limited service
TZA,United Republic of Tanzania,Kigoma,Drinking water,2017,18.46488,Unimproved
TZA,United Republic of Tanzania,Kigoma,Drinking water,2017,19.70613,Surface water
TZA,United Republic of Tanzania,Kigoma,Drinking water,2017,58.17626,At least basic
TZA,United Republic of Tanzania,Kigoma,Sanitation,2017,3.22725,Open defecation
TZA,United Republic of Tanzania,Kigoma,Drinking water,2017,3.65273,Limited service
TZA,United Republic of Tanzania,Kigoma,Sanitation,2017,34.36682,At least basic
TZA,United Republic of Tanzania,Kigoma,Sanitation,2017,44.90785,Unimproved
TZA,United Republic of Tanzania,Kilimanjaro,Sanitation,2017,0.63983,Open defecation
TZA,United Republic of Tanzania,Kilimanjaro,Sanitation,2017,22.55371,Unimproved
TZA,United Republic of Tanzania,Kilimanjaro,Drinking water,2017,1.53688,Limited service
TZA,United Republic of Tanzania,Kilimanjaro,Drinking water,2017,1.7524,Surface water
TZA,United Republic of Tanzania,Kilimanjaro,Drinking water,2017,90.87798,At least basic
TZA,United Republic of Tanzania,Kilimanjaro,Drinking water,2017,5.83274,Unimproved
TZA,United Republic of Tanzania,Kilimanjaro,Sanitation,2017,9.30129,Limited service
TZA,United Republic of Tanzania,Kilimanjaro,Sanitation,2017,67.50517,At least basic
TZA,United Republic of Tanzania,Kusini Pemba,Drinking water,2017,0,Unimproved
TZA,United Republic of Tanzania,Kusini Pemba,Drinking water,2017,1.01419,Limited service
TZA,United Republic of Tanzania,Kusini Pemba,Sanitation,2017,4.42711,Limited service
TZA,United Republic of Tanzania,Kusini Pemba,Sanitation,2017,13.52626,Open defecation
TZA,United Republic of Tanzania,Kusini Pemba,Drinking water,2017,0.42694,Surface water
TZA,United Republic of Tanzania,Kusini Pemba,Sanitation,2017,13.85484,Unimproved
TZA,United Republic of Tanzania,Kusini Pemba,Drinking water,2017,98.55886,At least basic
TZA,United Republic of Tanzania,Kusini Pemba,Sanitation,2017,68.19179,At least basic
TZA,United Republic of Tanzania,Kusini Unguja,Drinking water,2017,99.37288,At least basic
TZA,United Republic of Tanzania,Kusini Unguja,Sanitation,2017,79.37155,At least basic
TZA,United Republic of Tanzania,Kusini Unguja,Drinking water,2017,0,Limited service
TZA,United Republic of Tanzania,Kusini Unguja,Sanitation,2017,6.64241,Unimproved
TZA,United Republic of Tanzania,Kusini Unguja,Drinking water,2017,0,Surface water
TZA,United Republic of Tanzania,Kusini Unguja,Drinking water,2017,0.62712,Unimproved
TZA,United Republic of Tanzania,Kusini Unguja,Sanitation,2017,11.789,Limited service
TZA,United Republic of Tanzania,Kusini Unguja,Sanitation,2017,2.19703,Open defecation
TZA,United Republic of Tanzania,Lindi,Drinking water,2017,7.46318,Surface water
TZA,United Republic of Tanzania,Lindi,Sanitation,2017,47.92604,At least basic
TZA,United Republic of Tanzania,Lindi,Drinking water,2017,50.31158,Unimproved
TZA,United Republic of Tanzania,Lindi,Drinking water,2017,4.14503,Limited service
TZA,United Republic of Tanzania,Lindi,Drinking water,2017,38.08021,At least basic
TZA,United Republic of Tanzania,Lindi,Sanitation,2017,2.87437,Open defecation
TZA,United Republic of Tanzania,Lindi,Sanitation,2017,29.05327,Unimproved
TZA,United Republic of Tanzania,Lindi,Sanitation,2017,20.14632,Limited service
TZA,United Republic of Tanzania,Manyara,Drinking water,2017,6.09926,Limited service
TZA,United Republic of Tanzania,Manyara,Sanitation,2017,33.50341,Unimproved
TZA,United Republic of Tanzania,Manyara,Drinking water,2017,13.56492,Surface water
TZA,United Republic of Tanzania,Manyara,Drinking water,2017,34.80008,Unimproved
TZA,United Republic of Tanzania,Manyara,Drinking water,2017,45.53574,At least basic
TZA,United Republic of Tanzania,Manyara,Sanitation,2017,40.96797,At least basic
TZA,United Republic of Tanzania,Manyara,Sanitation,2017,8.19356,Open defecation
TZA,United Republic of Tanzania,Manyara,Sanitation,2017,17.33506,Limited service
TZA,United Republic of Tanzania,Mara,Sanitation,2017,14.47508,Unimproved
TZA,United Republic of Tanzania,Mara,Drinking water,2017,35.97252,At least basic
TZA,United Republic of Tanzania,Mara,Drinking water,2017,41.30596,Unimproved
TZA,United Republic of Tanzania,Mara,Sanitation,2017,39.1655,At least basic
TZA,United Republic of Tanzania,Mara,Sanitation,2017,27.02206,Limited service
TZA,United Republic of Tanzania,Mara,Drinking water,2017,14.47204,Limited service
TZA,United Republic of Tanzania,Mara,Drinking water,2017,8.24948,Surface water
TZA,United Republic of Tanzania,Mara,Sanitation,2017,19.33737,Open defecation
TZA,United Republic of Tanzania,Mbeya,Sanitation,2017,24.0972,Unimproved
TZA,United Republic of Tanzania,Mbeya,Drinking water,2017,28.9073,Surface water
TZA,United Republic of Tanzania,Mbeya,Sanitation,2017,10.6249,Open defecation
TZA,United Republic of Tanzania,Mbeya,Drinking water,2017,19.86079,Unimproved
TZA,United Republic of Tanzania,Mbeya,Drinking water,2017,2.84505,Limited service
TZA,United Republic of Tanzania,Mbeya,Sanitation,2017,15.04506,Limited service
TZA,United Republic of Tanzania,Mbeya,Sanitation,2017,50.23284,At least basic
TZA,United Republic of Tanzania,Mbeya,Drinking water,2017,48.38686,At least basic
TZA,United Republic of Tanzania,Mjini Magharibi,Drinking water,2017,0,Limited service
TZA,United Republic of Tanzania,Mjini Magharibi,Sanitation,2017,0,Open defecation
TZA,United Republic of Tanzania,Mjini Magharibi,Drinking water,2017,0,Surface water
TZA,United Republic of Tanzania,Mjini Magharibi,Drinking water,2017,0,Unimproved
TZA,United Republic of Tanzania,Mjini Magharibi,Sanitation,2017,84.45748,At least basic
TZA,United Republic of Tanzania,Mjini Magharibi,Sanitation,2017,9.24231,Unimproved
TZA,United Republic of Tanzania,Mjini Magharibi,Drinking water,2017,100,At least basic
TZA,United Republic of Tanzania,Mjini Magharibi,Sanitation,2017,6.30021,Limited service
TZA,United Republic of Tanzania,Morogoro,Sanitation,2017,33.77821,At least basic
TZA,United Republic of Tanzania,Morogoro,Sanitation,2017,3.80478,Open defecation
TZA,United Republic of Tanzania,Morogoro,Sanitation,2017,44.13938,Unimproved
TZA,United Republic of Tanzania,Morogoro,Drinking water,2017,10.08528,Surface water
TZA,United Republic of Tanzania,Morogoro,Sanitation,2017,18.27763,Limited service
TZA,United Republic of Tanzania,Morogoro,Drinking water,2017,65.25872,At least basic
TZA,United Republic of Tanzania,Morogoro,Drinking water,2017,18.62265,Unimproved
TZA,United Republic of Tanzania,Morogoro,Drinking water,2017,6.03335,Limited service
TZA,United Republic of Tanzania,Mtwara,Sanitation,2017,25.17981,At least basic
TZA,United Republic of Tanzania,Mtwara,Drinking water,2017,16.23645,Limited service
TZA,United Republic of Tanzania,Mtwara,Sanitation,2017,4.27087,Limited service
TZA,United Republic of Tanzania,Mtwara,Sanitation,2017,5.83836,Open defecation
TZA,United Republic of Tanzania,Mtwara,Drinking water,2017,7.04092,Surface water
TZA,United Republic of Tanzania,Mtwara,Drinking water,2017,25.55541,Unimproved
TZA,United Republic of Tanzania,Mtwara,Drinking water,2017,51.16722,At least basic
TZA,United Republic of Tanzania,Mtwara,Sanitation,2017,64.71096,Unimproved
TZA,United Republic of Tanzania,Mwanza,Sanitation,2017,7.198,Unimproved
TZA,United Republic of Tanzania,Mwanza,Drinking water,2017,45.90537,At least basic
TZA,United Republic of Tanzania,Mwanza,Sanitation,2017,54.19728,At least basic
TZA,United Republic of Tanzania,Mwanza,Drinking water,2017,14.47226,Limited service
TZA,United Republic of Tanzania,Mwanza,Sanitation,2017,4.80796,Open defecation
TZA,United Republic of Tanzania,Mwanza,Drinking water,2017,30.54862,Unimproved
TZA,United Republic of Tanzania,Mwanza,Drinking water,2017,9.07375,Surface water
TZA,United Republic of Tanzania,Mwanza,Sanitation,2017,33.79676,Limited service
TZA,United Republic of Tanzania,Njombe,Sanitation,2017,0,Open defecation
TZA,United Republic of Tanzania,Njombe,Sanitation,2017,4.32411,Limited service
TZA,United Republic of Tanzania,Njombe,Sanitation,2017,56.16915,At least basic
TZA,United Republic of Tanzania,Njombe,Drinking water,2017,8.8414,Surface water
TZA,United Republic of Tanzania,Njombe,Drinking water,2017,9.84666,Limited service
TZA,United Republic of Tanzania,Njombe,Drinking water,2017,10.44597,Unimproved
TZA,United Republic of Tanzania,Njombe,Drinking water,2017,70.86597,At least basic
TZA,United Republic of Tanzania,Njombe,Sanitation,2017,39.50674,Unimproved
TZA,United Republic of Tanzania,Pwani,Sanitation,2017,46.59997,At least basic
TZA,United Republic of Tanzania,Pwani,Drinking water,2017,70.44338,At least basic
TZA,United Republic of Tanzania,Pwani,Drinking water,2017,8.37175,Surface water
TZA,United Republic of Tanzania,Pwani,Sanitation,2017,15.46939,Limited service
TZA,United Republic of Tanzania,Pwani,Sanitation,2017,10.84203,Open defecation
TZA,United Republic of Tanzania,Pwani,Drinking water,2017,4.53432,Limited service
TZA,United Republic of Tanzania,Pwani,Sanitation,2017,27.08861,Unimproved
TZA,United Republic of Tanzania,Pwani,Drinking water,2017,16.65056,Unimproved
TZA,United Republic of Tanzania,Rukwa,Sanitation,2017,37.25609,Unimproved
TZA,United Republic of Tanzania,Rukwa,Drinking water,2017,61.40783,At least basic
TZA,United Republic of Tanzania,Rukwa,Drinking water,2017,9.15448,Surface water
TZA,United Republic of Tanzania,Rukwa,Sanitation,2017,1.72372,Open defecation
TZA,United Republic of Tanzania,Rukwa,Sanitation,2017,40.26759,At least basic
TZA,United Republic of Tanzania,Rukwa,Drinking water,2017,23.31629,Unimproved
TZA,United Republic of Tanzania,Rukwa,Sanitation,2017,20.75261,Limited service
TZA,United Republic of Tanzania,Rukwa,Drinking water,2017,6.1214,Limited service
TZA,United Republic of Tanzania,Ruvuma,Sanitation,2017,38.64896,Unimproved
TZA,United Republic of Tanzania,Ruvuma,Drinking water,2017,3.40898,Limited service
TZA,United Republic of Tanzania,Ruvuma,Sanitation,2017,0.49276,Open defecation
TZA,United Republic of Tanzania,Ruvuma,Drinking water,2017,65.54792,At least basic
TZA,United Republic of Tanzania,Ruvuma,Sanitation,2017,16.93802,Limited service
TZA,United Republic of Tanzania,Ruvuma,Sanitation,2017,43.92027,At least basic
TZA,United Republic of Tanzania,Ruvuma,Drinking water,2017,27.60005,Unimproved
TZA,United Republic of Tanzania,Ruvuma,Drinking water,2017,3.44304,Surface water
TZA,United Republic of Tanzania,Shinyanga,Sanitation,2017,53.17255,Unimproved
TZA,United Republic of Tanzania,Shinyanga,Drinking water,2017,39.77241,At least basic
TZA,United Republic of Tanzania,Shinyanga,Sanitation,2017,23.93279,At least basic
TZA,United Republic of Tanzania,Shinyanga,Drinking water,2017,21.68208,Unimproved
TZA,United Republic of Tanzania,Shinyanga,Sanitation,2017,13.97557,Limited service
TZA,United Republic of Tanzania,Shinyanga,Drinking water,2017,18.46005,Surface water
TZA,United Republic of Tanzania,Shinyanga,Sanitation,2017,8.91909,Open defecation
TZA,United Republic of Tanzania,Shinyanga,Drinking water,2017,20.08545,Limited service
TZA,United Republic of Tanzania,Simiyu,Drinking water,2017,20.06872,Unimproved
TZA,United Republic of Tanzania,Simiyu,Drinking water,2017,16.35914,Limited service
TZA,United Republic of Tanzania,Simiyu,Drinking water,2017,24.26235,Surface water
TZA,United Republic of Tanzania,Simiyu,Sanitation,2017,28.4069,Unimproved
TZA,United Republic of Tanzania,Simiyu,Sanitation,2017,22.80823,Limited service
TZA,United Republic of Tanzania,Simiyu,Drinking water,2017,39.30979,At least basic
TZA,United Republic of Tanzania,Simiyu,Sanitation,2017,33.5817,At least basic
TZA,United Republic of Tanzania,Simiyu,Sanitation,2017,15.20318,Open defecation
TZA,United Republic of Tanzania,Singida,Drinking water,2017,37.08666,Unimproved
TZA,United Republic of Tanzania,Singida,Drinking water,2017,15.02735,Limited service
TZA,United Republic of Tanzania,Singida,Sanitation,2017,13.96434,Open defecation
TZA,United Republic of Tanzania,Singida,Drinking water,2017,6.45928,Surface water
TZA,United Republic of Tanzania,Singida,Sanitation,2017,28.37795,At least basic
TZA,United Republic of Tanzania,Singida,Drinking water,2017,41.42671,At least basic
TZA,United Republic of Tanzania,Singida,Sanitation,2017,51.06743,Unimproved
TZA,United Republic of Tanzania,Singida,Sanitation,2017,6.59029,Limited service
TZA,United Republic of Tanzania,Songwe,Drinking water,2017,4.11269,Limited service
TZA,United Republic of Tanzania,Songwe,Sanitation,2017,1.50501,Open defecation
TZA,United Republic of Tanzania,Songwe,Sanitation,2017,41.24589,At least basic
TZA,United Republic of Tanzania,Songwe,Drinking water,2017,29.75332,At least basic
TZA,United Republic of Tanzania,Songwe,Sanitation,2017,30.5119,Unimproved
TZA,United Republic of Tanzania,Songwe,Drinking water,2017,41.49291,Surface water
TZA,United Republic of Tanzania,Songwe,Drinking water,2017,24.64108,Unimproved
TZA,United Republic of Tanzania,Songwe,Sanitation,2017,26.7372,Limited service
TZA,United Republic of Tanzania,Tabora,Sanitation,2017,22.54643,Open defecation
TZA,United Republic of Tanzania,Tabora,Sanitation,2017,43.41962,Unimproved
TZA,United Republic of Tanzania,Tabora,Drinking water,2017,21.88755,At least basic
TZA,United Republic of Tanzania,Tabora,Drinking water,2017,3.21835,Limited service
TZA,United Republic of Tanzania,Tabora,Sanitation,2017,28.82753,At least basic
TZA,United Republic of Tanzania,Tabora,Drinking water,2017,5.72664,Surface water
TZA,United Republic of Tanzania,Tabora,Drinking water,2017,69.16747,Unimproved
TZA,United Republic of Tanzania,Tabora,Sanitation,2017,5.20642,Limited service
TZA,United Republic of Tanzania,Tanga,Sanitation,2017,7.54227,Open defecation
TZA,United Republic of Tanzania,Tanga,Drinking water,2017,43.86284,At least basic
TZA,United Republic of Tanzania,Tanga,Drinking water,2017,12.00687,Surface water
TZA,United Republic of Tanzania,Tanga,Drinking water,2017,8.98445,Limited service
TZA,United Republic of Tanzania,Tanga,Sanitation,2017,12.35075,Unimproved
TZA,United Republic of Tanzania,Tanga,Sanitation,2017,36.49057,Limited service
TZA,United Republic of Tanzania,Tanga,Drinking water,2017,35.14584,Unimproved
TZA,United Republic of Tanzania,Tanga,Sanitation,2017,43.61641,At least basic
